price,vol,change,datename,high,low,avgla,avgsd,multtemph,addtemph,multtempl,addtempl,doy,dow,month,numt,numc,date,multtemp,addtemp,cloud,totalpayint,totalempint,totalestint,ngprice,fogsd,rainsd,raintsd,rainfsd,fogla,rainla,raintla,rainfla,cloudla,cloudsd,highla,highsd,lowla,lowsd
34.09,,-1.42,07/24/12,34.25,33.5,70,70,5329,146,4356,132,208,5,7,21,9,19198,4900,140,0,26051371.03296703,938623.8901098901,62964.25274725274,3.1900001,0,0,0,0,0,0,0,0,0,0,73,73,66,66
33.02,,-1.07,07/25/12,33.450001,32.5,69,69,5329,146,4225,130,209,6,7,42,17,19199,4761,138,0,26053762.23901099,938713.7032967033,62965.33241758242,3.1300001,0,0,0,0,0,0,0,0,0,0,73,73,65,65
40.349998,,7.33,07/26/12,41.25,39.75,69,69,5329,146,4225,130,212,2,7,53,16,19200,4761,138,0,26056153.44505494,938803.5164835164,62966.41208791209,3.0999999,0,0,0,0,0,0,0,0,0,0,73,73,65,65
,,,07/27/12,,,69,69,5184,144,4356,132,,,,,,19201,4761,138,0,26058544.6510989,938893.3296703298,62967.49175824175,,0,0,0,0,0,0,0,0,0,0,72,72,66,66
,,,,,,69,69,5184,144,4225,130,,,,,,19202,4761,138,0,26060935.85714286,938983.142857143,62968.57142857143,,0,0,0,0,0,0,0,0,0,0,72,72,65,65
35.720001,,-4.63,,36,35.5,68,68,5184,144,3969,126,213,3,7,30,15,19203,4624,136,0,26063327.06318681,939072.9560439561,62969.6510989011,3.1400001,0,0,0,0,0,0,0,0,0,0,72,72,63,63
35.330002,,-.39,07/30/12,36.5,34.5,68,68,5184,144,4096,128,214,4,8,41,17,19204,4624,136,0,26065718.26923077,939162.7692307692,62970.73076923077,3.2,0,0,0,0,0,0,0,0,0,0,72,72,64,64
35.939999,,.61,07/31/12,36.5,35.75,70,70,5329,146,4356,132,215,5,8,25,15,19205,4900,140,0,26068109.47527473,939252.5824175824,62971.81043956044,3.2,0,0,0,0,0,0,0,0,0,0,73,73,66,66
34.580002,,-1.36,08/01/12,35.25,33.75,71,71,5625,150,4356,132,216,6,8,29,20,19206,5041,142,0,26070500.68131868,939342.3956043955,62972.89010989011,3.1600001,0,0,0,0,0,0,0,0,0,0,75,75,66,66
36.700001,,2.12,08/02/12,37,36.25,71,71,5476,148,4489,134,219,2,8,55,18,19207,5041,142,0,26072891.88736264,939432.2087912089,62973.96978021978,2.9100001,0,0,0,0,0,0,0,0,0,0,74,74,67,67
,,,08/03/12,,,68,68,5041,142,4225,130,,,,,,19208,4624,136,0,26075283.0934066,939522.0219780221,62975.04945054945,,0,0,0,0,0,0,0,0,0,0,71,71,65,65
,,,,,,69,69,5329,146,4225,130,,,,,,19209,4761,138,0,26077674.29945055,939611.8351648352,62976.12912087912,,0,0,0,0,0,0,0,0,0,0,73,73,65,65
43.470001,,6.77,,44.75,43,71,71,5476,148,4489,134,220,3,8,82,23,19210,5041,142,0,26080065.50549451,939701.6483516484,62977.20879120879,2.9000001,0,0,0,0,0,0,0,0,0,0,74,74,67,67
51.169998,,7.7,08/06/12,53.5,49,72,72,5929,154,4356,132,221,4,8,94,26,19211,5184,144,0,26082456.71153846,939791.4615384615,62978.28846153846,2.99,0,0,0,0,0,0,0,0,0,0,77,77,66,66
64.160004,,12.99,08/07/12,66.75,59,74,74,6241,158,4761,138,222,5,8,129,30,19212,5476,148,0,26084847.91758242,939881.2747252746,62979.36813186813,2.97,0,0,0,0,0,0,0,0,0,0,79,79,69,69
56.400002,,-7.76,08/08/12,58,55,75,75,6400,160,4900,140,223,6,8,114,27,19213,5625,150,0,26087239.12362637,939971.087912088,62980.4478021978,2.8900001,0,0,0,0,0,0,0,0,0,0,80,80,70,70
52.380001,,-4.02,08/09/12,53,50,74,74,6241,158,4761,138,226,2,8,81,23,19214,5476,148,0,26089630.32967033,940060.9010989012,62981.52747252747,2.8399999,0,0,0,0,0,0,0,0,0,0,79,79,69,69
,,,08/10/12,,,76,76,6724,164,4900,140,,,,,,19215,5776,152,0,26092021.53571428,940150.7142857143,62982.60714285714,,0,0,0,0,0,0,0,0,0,0,82,82,70,70
,,,,,,75,75,6561,162,4761,138,,,,,,19216,5625,150,0,26094412.74175824,940240.5274725275,62983.68681318681,,0,0,0,0,0,0,0,0,0,0,81,81,69,69
57.950001,,5.57,,59.700001,55,79,79,7225,170,5184,144,227,3,8,140,27,19217,6241,158,0,26096803.94780219,940330.3406593406,62984.76648351648,2.77,0,0,0,0,0,0,0,0,0,0,85,85,72,72
60.150002,,2.2,08/13/12,63.5,55,77,77,6724,164,5184,144,228,4,8,171,29,19218,5929,154,0,26099195.15384615,940420.153846154,62985.84615384616,2.79,0,0,0,0,0,0,0,0,0,0,82,82,72,72
65.75,,5.6,08/14/12,72,62,76,76,6400,160,5041,142,229,5,8,119,25,19219,5776,152,0,26101586.35989011,940509.9670329671,62986.92582417582,2.8199999,0,0,0,0,0,0,0,0,0,0,80,80,71,71
43.23,,-22.52,08/15/12,45,41.75,74,74,6084,156,4900,140,230,6,8,74,21,19220,5476,148,0,26103977.56593406,940599.7802197803,62988.00549450549,2.78,0,0,0,0,0,0,0,0,0,0,78,78,70,70
39.799999,,-3.43,08/16/12,40.75,38,77,77,6561,162,5184,144,233,2,8,55,20,19221,5929,154,0,26106368.77197802,940689.5934065934,62989.08516483517,2.7,0,0,0,0,0,0,0,0,0,0,81,81,72,72
,,,08/17/12,,,79,79,7225,170,5184,144,,,,,,19222,6241,158,0,26108759.97802198,940779.4065934066,62990.16483516483,,0,0,0,0,0,0,0,0,0,0,85,85,72,72
,,,,,,79,79,7396,172,5184,144,,,,,,19223,6241,158,0,26111151.18406593,940869.2197802197,62991.24450549451,,0,0,0,0,0,0,0,0,0,0,86,86,72,72
38.91,,-.89,,40.5,38.5,78,78,6724,164,5329,146,234,3,8,65,18,19224,6084,156,0,26113542.39010989,940959.0329670331,62992.32417582418,2.75,0,0,0,0,0,0,0,0,0,0,82,82,73,73
37.529999,,-1.38,08/20/12,38,37.25,75,75,6241,158,5041,142,235,4,8,49,17,19225,5625,150,0,26115933.59615385,941048.8461538462,62993.40384615384,2.8,0,0,0,0,0,0,0,0,0,0,79,79,71,71
35.810001,,-1.72,08/21/12,36.150002,35.25,73,73,5625,150,4900,140,236,5,8,48,22,19226,5329,146,0,26118324.8021978,941138.6593406594,62994.48351648352,2.8,0,0,0,0,0,0,0,0,0,0,75,75,70,70
33.459999,,-2.35,08/22/12,33.75,33.25,72,72,5476,148,4761,138,237,6,8,15,10,19227,5184,144,0,26120716.00824176,941228.4725274725,62995.56318681319,2.8099999,0,0,0,0,0,0,0,0,0,0,74,74,69,69
36.950001,,3.49,08/23/12,37.25,36.450001,73,73,5776,152,4900,140,240,2,8,26,15,19228,5329,146,0,26123107.21428572,941318.2857142857,62996.64285714286,2.8099999,0,0,0,0,0,0,0,0,0,0,76,76,70,70
,,,08/24/12,,,71,71,5329,146,4624,136,,,,,,19229,5041,142,2,26125498.42032967,941408.0989010988,62997.72252747253,,0,1,0,0,0,1,0,0,1,1,73,73,68,68
,,,,,,71,71,5476,148,4489,134,,,,,,19230,5041,142,0,26127889.62637363,941497.9120879122,62998.8021978022,,0,0,0,0,0,0,0,0,0,0,74,74,67,67
42.459999,,5.51,,43.75,39,71,71,5776,152,4356,132,241,3,8,54,22,19231,5041,142,0,26130280.83241758,941587.7252747254,62999.88186813187,2.8,0,0,0,0,0,0,0,0,0,0,76,76,66,66
45.810001,,3.35,08/27/12,46.5,45.25,74,74,6400,160,4489,134,242,4,8,70,21,19232,5476,148,0,26132672.03846154,941677.5384615385,63000.96153846154,2.71,0,0,0,0,0,0,0,0,0,0,80,80,67,67
42.18,,-3.63,08/28/12,43.5,41.75,74,74,6400,160,4624,136,243,5,8,87,18,19233,5476,148,0,26135063.24450549,941767.3516483516,63002.04120879121,2.6400001,0,0,0,0,0,0,0,0,0,0,80,80,68,68
34.740002,,-7.44,08/29/12,35,34.5,73,73,6084,156,4489,134,245,7,9,23,11,19234,5329,146,2,26137454.45054945,941857.1648351648,63003.12087912088,2.72,1,0,0,0,1,0,0,0,1,1,78,78,67,67
44,,9.26,08/30/12,44.25,43.5,76,76,6400,160,5041,142,248,3,9,37,16,19235,5776,152,0,26139845.6565934,941946.9780219782,63004.20054945055,2.72,0,0,0,0,0,0,0,0,0,0,80,80,71,71
,,,08/31/12,,,77,77,6561,162,5184,144,,,,,,19236,5929,154,0,26142236.86263736,942036.7912087913,63005.28021978022,,0,0,0,0,0,0,0,0,0,0,81,81,72,72
,,,,,,76,76,6889,166,4624,136,,,,,,19237,5776,152,0,26144628.06868131,942126.6043956045,63006.35989010989,,0,0,0,0,0,0,0,0,0,0,83,83,68,68
,,,,,,74,74,6241,158,4624,136,,,,,,19238,5476,148,0,26147019.27472527,942216.4175824176,63007.43956043956,,0,0,0,0,0,0,0,0,0,0,79,79,68,68
43.599998,,-.4,,44,43.25,73,73,6241,158,4356,132,249,4,9,77,22,19239,5329,146,0,26149410.48076923,942306.2307692308,63008.51923076923,2.8099999,0,0,0,0,0,0,0,0,0,0,79,79,66,66
44.040001,,.44,09/04/12,44.450001,43.25,77,77,7056,168,4761,138,250,5,9,62,20,19240,5929,154,0,26151801.68681318,942396.0439560439,63009.5989010989,2.8699999,0,0,0,0,0,0,0,0,0,0,84,84,69,69
38.139999,,-5.9,09/05/12,39.25,37.5,78,78,6889,166,5184,144,251,6,9,49,21,19241,6084,156,0,26154192.89285714,942485.8571428573,63010.67857142857,2.8499999,0,0,0,0,0,0,0,0,0,0,83,83,72,72
40.220001,,2.08,09/06/12,40.5,39.75,77,77,6724,164,5184,144,254,2,9,44,13,19242,5929,154,0,26156584.0989011,942575.6703296704,63011.75824175825,2.73,0,0,0,0,0,0,0,0,0,0,82,82,72,72
,,,09/07/12,,,77,77,6561,162,5184,144,,,,,,19243,5929,154,0,26158975.30494505,942665.4835164836,63012.83791208791,,0,0,0,0,0,0,0,0,0,0,81,81,72,72
,,,,,,75,75,6084,156,5041,142,,,,,,19244,5625,150,0,26161366.51098901,942755.2967032967,63013.91758241758,,0,0,0,0,0,0,0,0,0,0,78,78,71,71
38.919998,,-1.3,,39.5,38.5,75,75,6400,160,4900,140,255,3,9,83,22,19245,5625,150,0,26163757.71703297,942845.1098901099,63014.99725274726,2.6600001,0,0,0,0,0,0,0,0,0,0,80,80,70,70
43.220001,,4.3,09/10/12,44,43,75,75,6561,162,4761,138,256,4,9,99,24,19246,5625,150,2,26166148.92307692,942934.923076923,63016.07692307692,2.8199999,1,0,0,0,1,0,0,0,1,1,81,81,69,69
48.41,,5.19,09/11/12,49.5,47.75,74,74,5776,152,5041,142,257,5,9,84,24,19247,5476,148,0,26168540.12912088,943024.7362637364,63017.15659340659,2.96,0,0,0,0,0,0,0,0,0,0,76,76,71,71
47.599998,,-.8100000000000001,09/12/12,48,47,75,75,6241,158,5041,142,258,6,9,76,30,19248,5625,150,0,26170931.33516484,943114.5494505495,63018.23626373627,3.01,0,0,0,0,0,0,0,0,0,0,79,79,71,71
45.580002,,-2.02,09/13/12,47,41,73,73,5776,152,4761,138,261,2,9,52,16,19249,5329,146,0,26173322.54120879,943204.3626373627,63019.31593406593,2.9400001,0,0,0,0,0,0,0,0,0,0,76,76,69,69
,,,09/14/12,,,78,78,7569,174,4624,136,,,,,,19250,6084,156,0,26175713.74725275,943294.1758241758,63020.39560439561,,0,0,0,0,0,0,0,0,0,0,87,87,68,68
,,,,,,87,87,10201,202,5184,144,,,,,,19251,7569,174,0,26178104.95329671,943383.989010989,63021.47527472528,,0,0,0,0,0,0,0,0,0,0,101,101,72,72
41.950001,,-3.63,,42.5,41.75,72,72,6084,156,4356,132,262,3,9,71,23,19252,5184,144,2,26180496.15934066,943473.8021978021,63022.55494505494,2.8299999,1,0,0,0,1,0,0,0,1,1,78,78,66,66
41.48,,-.47,09/17/12,43,41.25,73,73,5929,154,4761,138,263,4,9,72,24,19253,5329,146,0,26182887.36538462,943563.6153846155,63023.63461538462,2.74,0,0,0,0,0,0,0,0,0,0,77,77,69,69
42.77,,1.29,09/18/12,43.25,42,73,73,5929,154,4761,138,264,5,9,116,26,19254,5329,146,0,26185278.57142857,943653.4285714286,63024.71428571429,2.7,0,0,0,0,0,0,0,0,0,0,77,77,69,69
38.349998,,-4.42,09/19/12,38.75,38,74,74,6241,158,4624,136,265,6,9,26,13,19255,5476,148,0,26187669.77747253,943743.2417582418,63025.79395604396,2.76,0,0,0,0,0,0,0,0,0,0,79,79,68,68
37.889999,,-.46,09/20/12,38.5,37.25,74,74,6400,160,4624,136,268,2,9,50,19,19256,5476,148,0,26190060.98351648,943833.0549450549,63026.87362637363,2.76,0,0,0,0,0,0,0,0,0,0,80,80,68,68
,,,09/21/12,,,74,74,6241,158,4761,138,,,,,,19257,5476,148,0,26192452.18956044,943922.8681318681,63027.9532967033,,0,0,0,0,0,0,0,0,0,0,79,79,69,69
,,,,,,76,76,6724,164,4761,138,,,,,,19258,5776,152,0,26194843.39560439,944012.6813186815,63029.03296703297,,0,0,0,0,0,0,0,0,0,0,82,82,69,69
37.939999,,.05,,38.75,37.5,80,80,8100,180,4761,138,269,3,9,73,22,19259,6400,160,0,26197234.60164835,944102.4945054946,63030.11263736263,2.8199999,0,0,0,0,0,0,0,0,0,0,90,90,69,69
39.93,,1.99,09/24/12,40.25,39.5,74,74,6400,160,4624,136,270,4,9,80,20,19260,5476,148,2,26199625.8076923,944192.3076923077,63031.19230769231,2.8399999,1,0,0,0,1,0,0,0,1,1,80,80,68,68
45.009998,,5.08,09/25/12,45.75,44.25,71,71,5625,150,4489,134,271,5,9,53,18,19261,5041,142,0,26202017.01373626,944282.1208791209,63032.27197802198,2.9200001,0,0,0,0,0,0,0,0,0,0,75,75,67,67
45.209999,,.2,09/26/12,46.25,44,71,71,5625,150,4489,134,273,7,9,35,18,19262,5041,142,0,26204408.21978022,944371.934065934,63033.35164835164,3.01,0,0,0,0,0,0,0,0,0,0,75,75,67,67
72.669998,,27.46,09/27/12,76,70,72,72,5776,152,4489,134,275,2,10,135,25,19263,5184,144,0,26206799.42582417,944461.7472527472,63034.43131868132,3.0799999,0,0,0,0,0,0,0,0,0,0,76,76,67,67
,,,09/28/12,,,71,71,5929,154,4225,130,,,,,,19264,5041,142,0,26209190.63186813,944551.5604395606,63035.51098901099,,0,0,0,0,0,0,0,0,0,0,77,77,65,65
,,,,,,75,75,6889,166,4489,134,,,,,,19265,5625,150,0,26211581.83791209,944641.3736263737,63036.59065934065,,0,0,0,0,0,0,0,0,0,0,83,83,67,67
62.66,,-10.01,,65.5,61.75,76,76,6889,166,4624,136,276,3,10,107,25,19266,5776,152,0,26213973.04395604,944731.1868131869,63037.67032967033,3.1900001,0,0,0,0,0,0,0,0,0,0,83,83,68,68
47.099998,,-15.56,10/01/12,55,46,73,73,6400,160,4356,132,277,4,10,54,18,19267,5329,146,0,26216364.25,944821,63038.75,3.21,0,0,0,0,0,0,0,0,0,0,80,80,66,66
39.389999,,-7.71,10/02/12,39.75,39,77,77,7396,172,4624,136,278,5,10,36,17,19268,5929,154,0,26218755.45604396,944910.8131868131,63039.82967032967,3.21,0,0,0,0,0,0,0,0,0,0,86,86,68,68
35.93,,-3.46,10/03/12,36.049999,35.5,75,75,6724,164,4489,134,279,6,10,19,16,19269,5625,150,2,26221146.66208791,945000.6263736263,63040.90934065935,3.23,1,0,0,0,1,0,0,0,1,1,82,82,67,67
35.560001,,-.37,10/04/12,36.25,35.25,72,72,5625,150,4624,136,282,2,10,33,15,19270,5184,144,0,26223537.86813187,945090.4395604397,63041.98901098901,3.26,0,0,0,0,0,0,0,0,0,0,75,75,68,68
,,,10/05/12,,,70,70,5329,146,4489,134,,,,,,19271,4900,140,0,26225929.07417583,945180.2527472528,63043.06868131868,,0,0,0,0,0,0,0,0,0,0,73,73,67,67
,,,,,,71,71,5929,154,4096,128,,,,,,19272,5041,142,0,26228320.28021978,945270.065934066,63044.14835164836,,0,0,0,0,0,0,0,0,0,0,77,77,64,64
37.150002,,1.59,,37.5,37,72,72,5625,150,4761,138,283,3,10,36,13,19273,5184,144,0,26230711.48626374,945359.8791208791,63045.22802197802,3.1800001,0,0,0,0,0,0,0,0,0,0,75,75,69,69
38.630001,,1.48,10/08/12,39,38.25,72,72,5625,150,4761,138,284,4,10,31,13,19274,5184,144,0,26233102.69230769,945449.6923076923,63046.30769230769,3.1800001,0,0,0,0,0,0,0,0,0,0,75,75,69,69
37.41,,-1.22,10/09/12,37.5,37,71,71,5476,148,4624,136,285,5,10,51,21,19275,5041,142,0,26235493.89835165,945539.5054945056,63047.38736263737,3.26,0,0,0,0,0,0,0,0,0,0,74,74,68,68
35.41,,-2,10/10/12,35.75,35,70,70,5329,146,4489,134,286,6,10,22,13,19276,4900,140,2,26237885.10439561,945629.3186813188,63048.46703296703,3.28,0,1,0,0,0,1,0,0,1,1,73,73,67,67
43.610001,,8.199999999999999,10/11/12,45,43.5,66,66,4761,138,3969,126,289,2,10,37,17,19277,4356,132,2,26240276.31043956,945719.1318681319,63049.5467032967,3.3800001,0,1,0,0,0,1,0,0,1,1,69,69,63,63
,,,10/12/12,,,66,66,5041,142,3600,120,,,,,,19278,4356,132,2,26242667.51648352,945808.9450549451,63050.62637362638,,0,1,0,0,0,1,0,0,1,1,71,71,60,60
,,,,,,66,66,5329,146,3481,118,,,,,,19279,4356,132,0,26245058.72252747,945898.7582417582,63051.70604395604,,0,0,0,0,0,0,0,0,0,0,73,73,59,59
49.139999,,5.53,,50,48,71,71,6400,160,3721,122,290,3,10,65,21,19280,5041,142,0,26247449.92857143,945988.5714285714,63052.78571428571,3.3499999,0,0,0,0,0,0,0,0,0,0,80,80,61,61
58.529999,,9.390000000000001,10/15/12,60,57.75,71,71,5929,154,4096,128,291,4,10,69,22,19281,5041,142,2,26249841.13461538,946078.3846153847,63053.86538461538,3.27,1,0,0,0,1,0,0,0,1,1,77,77,64,64
51.630001,,-6.9,10/16/12,53,50,74,74,7056,168,3969,126,292,5,10,99,22,19282,5476,148,2,26252232.34065934,946168.1978021979,63054.94505494506,3.24,1,0,0,0,1,0,0,0,1,1,84,84,63,63
38.360001,,-13.27,10/17/12,38.75,38.25,78,78,8464,184,4096,128,293,6,10,35,16,19283,6084,156,0,26254623.54670329,946258.010989011,63056.02472527472,3.28,0,0,0,0,0,0,0,0,0,0,92,92,64,64
39.66,,1.3,10/18/12,40,39.5,72,72,5476,148,4900,140,296,2,10,28,12,19284,5184,144,0,26257014.75274725,946347.8241758242,63057.10439560439,3.4300001,0,0,0,0,0,0,0,0,0,0,74,74,70,70
,,,10/19/12,,,71,71,5625,150,4356,132,,,,,,19285,5041,142,0,26259405.95879121,946437.6373626373,63058.18406593407,,0,0,0,0,0,0,0,0,0,0,75,75,66,66
,,,,,,68,68,4761,138,4356,132,,,,,,19286,4624,136,2,26261797.16483516,946527.4505494505,63059.26373626373,,0,1,0,0,0,1,0,0,1,1,69,69,66,66
40.509998,,.85,,40.75,40.25,67,67,4761,138,4096,128,297,3,10,34,16,19287,4489,134,2,26264188.37087912,946617.2637362638,63060.34340659341,3.49,0,1,0,0,0,1,0,0,1,1,69,69,64,64
38.93,,-1.58,10/22/12,39.25,38.75,67,67,4761,138,4225,130,298,4,10,27,15,19288,4489,134,0,26266579.57692308,946707.076923077,63061.42307692308,3.3399999,0,0,0,0,0,0,0,0,0,0,69,69,65,65
38.75,,-.18,10/23/12,39,38.5,66,66,4900,140,3721,122,299,5,10,45,18,19289,4356,132,0,26268970.78296703,946796.8901098901,63062.50274725274,3.4300001,0,0,0,0,0,0,0,0,0,0,70,70,61,61
40.169998,,1.42,10/24/12,40.5,39.5,65,65,4761,138,3600,120,300,6,10,92,25,19290,4225,130,0,26271361.98901099,946886.7032967033,63063.58241758242,3.3900001,0,0,0,0,0,0,0,0,0,0,69,69,60,60
43.560001,,3.39,10/25/12,44,42.5,64,64,5184,144,3136,112,303,2,10,36,15,19291,4096,128,0,26273753.19505494,946976.5164835164,63064.66208791209,3.3800001,0,0,0,0,0,0,0,0,0,0,72,72,56,56
,,,10/26/12,,,70,70,6889,166,3249,114,,,,,,19292,4900,140,0,26276144.4010989,947066.3296703298,63065.74175824175,,0,0,0,0,0,0,0,0,0,0,83,83,57,57
,,,,,,71,71,7056,168,3249,114,,,,,,19293,5041,142,0,26278535.60714286,947156.142857143,63066.82142857143,,0,0,0,0,0,0,0,0,0,0,84,84,57,57
39.77,,-3.79,,40,39.5,67,67,5929,154,3249,114,304,3,10,27,15,19294,4489,134,0,26280926.81318681,947245.9560439561,63067.9010989011,3.4000001,0,0,0,0,0,0,0,0,0,0,77,77,57,57
41.75,,1.98,10/29/12,42.5,41.5,66,66,5776,152,3025,110,305,4,10,15,8,19295,4356,132,2,26283318.01923077,947335.7692307692,63068.98076923077,3.4200001,1,0,0,0,1,0,0,0,1,1,76,76,55,55
40.169998,,-1.58,10/30/12,40.400002,40,63,63,5041,142,2916,108,306,5,11,21,13,19296,3969,126,2,26285709.22527473,947425.5824175824,63070.06043956044,3.5,1,0,0,0,1,0,0,0,1,1,71,71,54,54
39.560001,,-.61,10/31/12,40,39,64,64,4624,136,3481,118,307,6,11,23,14,19297,4096,128,0,26288100.43131868,947515.3956043955,63071.14010989011,3.5,0,0,0,0,0,0,0,0,0,0,68,68,59,59
48.119999,,8.56,11/01/12,50,47,65,65,4624,136,3721,122,310,2,11,86,24,19298,4225,130,0,26290491.63736264,947605.2087912089,63072.21978021978,3.4000001,0,0,0,0,0,0,0,0,0,0,68,68,61,61
,,,11/02/12,,,65,65,4624,136,3844,124,,,,,,19299,4225,130,0,26292882.8434066,947695.0219780221,63073.29945054945,,0,0,0,0,0,0,0,0,0,0,68,68,62,62
,,,,,,63,63,4761,138,3249,114,,,,,,19300,3969,126,0,26295274.04945055,947784.8351648352,63074.37912087912,,0,0,0,0,0,0,0,0,0,0,69,69,57,57
45.490002,,-2.63,,46,45.25,72,72,7569,174,3136,112,311,3,11,34,14,19301,5184,144,0,26297665.25549451,947874.6483516484,63075.45879120879,3.3399999,0,0,0,0,0,0,0,0,0,0,87,87,56,56
39.669998,,-5.82,11/05/12,40,39.5,73,73,7396,172,3481,118,312,4,11,26,16,19302,5329,146,0,26300056.46153846,947964.4615384615,63076.53846153846,3.4100001,0,0,0,0,0,0,0,0,0,0,86,86,59,59
39.459999,,-.21,11/06/12,39.75,38.650002,63,63,4761,138,3249,114,313,5,11,49,22,19303,3969,126,2,26302447.66758242,948054.2747252746,63077.61813186813,3.47,1,0,0,0,1,0,0,0,1,1,69,69,57,57
36.419998,,-3.04,11/07/12,36.5,36.25,64,64,4761,138,3364,116,315,7,11,40,16,19304,4096,128,0,26304838.87362637,948144.087912088,63078.6978021978,3.45,0,0,0,0,0,0,0,0,0,0,69,69,58,58
37.490002,,1.07,11/08/12,38,36.75,63,63,4356,132,3600,120,317,2,11,57,18,19305,3969,126,2,26307230.07967033,948233.9010989012,63079.77747252747,3.3299999,0,1,0,0,0,1,0,0,1,1,66,66,60,60
,,,11/09/12,,,63,63,4356,132,3600,120,,,,,,19306,3969,126,2,26309621.28571428,948323.7142857143,63080.85714285714,,0,1,0,0,0,1,0,0,1,1,66,66,60,60
,,,,,,61,61,4096,128,3249,114,,,,,,19307,3721,122,0,26312012.49175824,948413.5274725275,63081.93681318681,,0,0,0,0,0,0,0,0,0,0,64,64,57,57
,,,,,,56,56,3969,126,2401,98,,,,,,19308,3136,112,0,26314403.6978022,948503.3406593406,63083.01648351648,3.4000001,0,0,0,0,0,0,0,0,0,0,63,63,49,49
42.59,,5.1,,43,42,58,58,4624,136,2209,94,319,4,11,47,22,19309,3364,116,0,26316794.90384615,948593.153846154,63084.09615384616,3.5699999,0,0,0,0,0,0,0,0,0,0,68,68,47,47
40.66,,-1.93,11/13/12,41,40.5,62,62,5776,152,2304,96,320,5,11,12,9,19310,3844,124,0,26319186.10989011,948682.9670329671,63085.17582417582,3.6600001,0,0,0,0,0,0,0,0,0,0,76,76,48,48
38.959999,,-1.7,11/14/12,39,38,61,61,5041,142,2601,102,321,6,11,27,15,19311,3721,122,0,26321577.31593406,948772.7802197803,63086.25549450549,3.6300001,0,0,0,0,0,0,0,0,0,0,71,71,51,51
39.619999,,.66,11/15/12,40,39,62,62,4489,134,3136,112,324,2,11,17,12,19312,3844,124,2,26323968.52197802,948862.5934065934,63087.33516483517,3.46,1,0,0,0,1,0,0,0,1,1,67,67,56,56
,,,11/16/12,,,63,63,5041,142,3025,110,,,,,,19313,3969,126,0,26326359.72802198,948952.4065934066,63088.41483516483,,0,0,0,0,0,0,0,0,0,0,71,71,55,55
,,,,,,66,66,5041,142,3600,120,,,,,,19314,4356,132,0,26328750.93406593,949042.2197802197,63089.49450549451,,0,0,0,0,0,0,0,0,0,0,71,71,60,60
37.48,,-2.14,,37.900002,37,65,65,4624,136,3721,122,325,3,11,73,20,19315,4225,130,2,26331142.14010989,949132.0329670331,63090.57417582418,3.6300001,0,1,0,0,0,1,0,0,1,1,68,68,61,61
35.669998,,-1.81,11/19/12,36,35.5,63,63,4900,140,3025,110,328,6,11,24,17,19316,3969,126,0,26333533.34615385,949221.8461538462,63091.65384615384,3.6199999,0,0,0,0,0,0,0,0,0,0,70,70,55,55
35.580002,,-.09,11/20/12,36.25,35,60,60,4356,132,2916,108,329,7,11,19,9,19317,3600,120,0,26335924.5521978,949311.6593406594,63092.73351648352,3.5899999,0,0,0,0,0,0,0,0,0,0,66,66,54,54
,,,11/21/12,,,60,60,4225,130,2916,108,,,,,,19318,3600,120,0,26338315.75824176,949401.4725274725,63093.81318681319,,0,0,0,0,0,0,0,0,0,0,65,65,54,54
,,,,,,60,60,4225,130,2916,108,,,,,,19319,3600,120,0,26340706.96428572,949491.2857142857,63094.89285714286,3.5899999,0,0,0,0,0,0,0,0,0,0,65,65,54,54
,,,,,,61,61,4489,134,3025,110,,,,,,19320,3721,122,2,26343098.17032967,949581.0989010988,63095.97252747253,,1,0,0,0,1,0,0,0,1,1,67,67,55,55
,,,,,,61,61,5041,142,2601,102,,,,,,19321,3721,122,2,26345489.37637363,949670.9120879122,63097.0521978022,,1,0,0,0,1,0,0,0,1,1,71,71,51,51
40.25,,4.67,,40.5,39.849998,59,59,3721,122,3136,112,332,3,11,63,20,19322,3481,118,0,26347880.58241758,949760.7252747254,63098.13186813187,3.75,0,0,0,0,0,0,0,0,0,0,61,61,56,56
42.970001,,2.72,11/26/12,43.75,42.5,61,61,4096,128,3364,116,333,4,11,41,19,19323,3721,122,0,26350271.78846154,949850.5384615385,63099.21153846154,3.77,0,0,0,0,0,0,0,0,0,0,64,64,58,58
44.009998,,1.04,11/27/12,44.75,43.5,59,59,4356,132,2704,104,334,5,11,93,25,19324,3481,118,0,26352662.99450549,949940.3516483516,63100.29120879121,3.71,0,0,0,0,0,0,0,0,0,0,66,66,52,52
38.82,,-5.19,11/28/12,39.5,38,63,63,4356,132,3481,118,336,7,12,57,18,19325,3969,126,0,26355054.20054945,950030.1648351648,63101.37087912088,3.6099999,0,0,0,0,0,0,0,0,0,0,66,66,59,59
41.189999,,2.37,11/29/12,41.5,41,65,65,4761,138,3600,120,338,2,12,19,10,19326,4225,130,0,26357445.4065934,950119.9780219782,63102.45054945055,3.46,0,0,0,0,0,0,0,0,0,0,69,69,60,60
,,,11/30/12,,,65,65,4761,138,3721,122,,,,,,19327,4225,130,2,26359836.61263736,950209.7912087913,63103.53021978022,,0,1,0,0,0,1,0,0,1,1,69,69,61,61
,,,,,,65,65,4624,136,3721,122,,,,,,19328,4225,130,2,26362227.81868131,950299.6043956045,63104.60989010989,,1,0,0,0,1,0,0,0,1,1,68,68,61,61
