,doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge,monthly_average
2913,31.0,5.0,1.0,47.0,46.25,46.48,2.83,,18.0,13.0,19388.0,50.37125,-3.8912506,59.0,53.0,47.0,0.0,0.0,0.0,0.0,59.0,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,106.0,34.984337,0.0,01/30/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26566992.5616,955508.736986,63181.0958904,3.24,matched (3),45.0166666667
2914,32.0,6.0,2.0,46.5,45.0,45.810001,-0.67,,10.0,10.0,19389.0,49.233334,-3.4233322,68.0,58.0,47.0,0.0,0.0,0.0,0.0,68.0,58.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,116.0,34.471508,0.0,01/31/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26571579.7534,955595.452055,63182.6164384,3.3299999,matched (3),48.095001
2915,35.0,2.0,2.0,51.0,50.0,50.380001,4.57,,25.0,14.0,19390.0,48.144165,2.235836,69.0,59.0,48.0,0.0,0.0,0.0,0.0,69.0,59.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,37.915295,0.0,02/01/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26576166.9452,955682.167123,63184.1369863,3.3399999,matched (3),48.095001
2916,,,,,,,,,,,19391.0,,,73.0,62.0,50.0,0.0,0.0,0.0,0.0,73.0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,124.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26580754.137,955768.882192,63185.6575342,,master only (1),0.0
2917,,,,,,,,,,,19392.0,,,74.0,63.0,52.0,0.0,1.0,0.0,0.0,74.0,63.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,3969.0,126.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26585341.3288,955855.59726,63187.1780822,,master only (1),0.0
2918,36.0,3.0,2.0,48.0,46.75,47.41,-2.97,,35.0,15.0,19393.0,48.870003,-1.4600029,71.0,66.0,61.0,0.0,1.0,0.0,0.0,71.0,66.0,61.0,0.0,1.0,0.0,0.0,1.0,1.0,4356.0,132.0,38.042255,2.0,02/04/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26589928.5205,955942.312329,63188.6986301,3.27,matched (3),46.7399994
2919,37.0,4.0,2.0,45.0,44.0,44.130001,-3.28,,9.0,9.0,19394.0,47.770908,-3.6409073,62.0,56.0,50.0,1.0,0.0,0.0,0.0,62.0,56.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,3136.0,112.0,33.891209,2.0,02/05/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26594515.7123,956029.027397,63190.2191781,3.3399999,matched (3),46.7399994
2920,38.0,5.0,2.0,48.0,46.849998,47.57,3.44,,132.0,20.0,19395.0,50.194,-2.6240005,58.0,56.0,53.0,0.0,0.0,0.0,0.0,58.0,56.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,112.0,40.686863,0.0,02/06/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26599102.9041,956115.742466,63191.739726,3.4100001,matched (3),46.7399994
2921,39.0,6.0,2.0,46.0,44.25,45.169998,-2.4,,42.0,21.0,19396.0,45.486362,-0.31636429,61.0,58.0,55.0,0.0,0.0,0.0,0.0,61.0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,116.0,38.56395,0.0,02/07/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26603690.0959,956202.457534,63193.260274,3.3900001,matched (3),46.7399994
2922,42.0,2.0,2.0,50.0,49.0,49.419998,4.25,,53.0,19.0,19397.0,43.689999,5.7299995,60.0,55.0,50.0,0.0,0.0,0.0,0.0,60.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,110.0,39.633076,0.0,02/08/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26608277.2877,956289.172603,63194.7808219,3.26,matched (3),46.7399994
2923,,,,,,,,,,,19398.0,,,56.0,53.0,49.0,0.0,1.0,0.0,0.0,56.0,53.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,2809.0,106.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26612864.4795,956375.887671,63196.3013699,,master only (1),0.0
2924,,,,,,,,,,,19399.0,,,58.0,51.0,44.0,0.0,0.0,0.0,0.0,58.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,102.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26617451.6712,956462.60274,63197.8219178,,master only (1),0.0
2925,43.0,3.0,2.0,48.0,46.5,46.959999,-2.46,,87.0,19.0,19400.0,49.938889,-2.9788895,58.0,51.0,44.0,0.0,1.0,0.0,0.0,58.0,51.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,2601.0,102.0,38.700275,2.0,02/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26622038.863,956549.317808,63199.3424658,3.2,matched (3),46.1279998
2926,44.0,4.0,2.0,46.549999,45.75,46.27,-0.69,,32.0,14.0,19401.0,46.695999,-0.42599869,59.0,53.0,46.0,0.0,0.0,0.0,0.0,59.0,53.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,106.0,36.513222,0.0,02/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26626626.0548,956636.032877,63200.8630137,3.3,matched (3),46.1279998
2927,45.0,5.0,2.0,46.5,45.75,46.290001,0.02,,43.0,18.0,19402.0,43.290001,3.0,62.0,54.0,45.0,0.0,0.0,0.0,0.0,62.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,108.0,37.65937,0.0,02/13/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26631213.2466,956722.747945,63202.3835616,3.29,matched (3),46.1279998
2928,47.0,7.0,2.0,45.0,44.0,44.419998,-1.87,,26.0,12.0,19403.0,42.754547,1.665451,62.0,54.0,45.0,0.0,0.0,0.0,0.0,62.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,108.0,34.562981,0.0,02/14/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26635800.4384,956809.463014,63203.9041096,3.3,matched (3),46.1279998
2929,49.0,2.0,2.0,47.0,46.5,46.700001,2.28,,16.0,12.0,19404.0,41.143639,5.5563622,66.0,57.0,47.0,0.0,0.0,0.0,0.0,66.0,57.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,114.0,36.851109,0.0,02/15/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26640387.6301,956896.178082,63205.4246575,3.1900001,matched (3),46.1279998
2930,,,,,,,,,,,19405.0,,,75.0,63.0,51.0,0.0,0.0,0.0,0.0,75.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,126.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26644974.8219,956982.893151,63206.9452055,,master only (1),0.0
2931,,,,,,,,,,,19406.0,,,78.0,66.0,53.0,0.0,0.0,0.0,0.0,78.0,66.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,132.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26649562.0137,957069.608219,63208.4657534,,master only (1),0.0
2932,,,,,,,,,,,19407.0,,,60.0,55.0,50.0,0.0,0.0,0.0,0.0,60.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,110.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26654149.2055,957156.323288,63209.9863014,,master only (1),0.0
2933,51.0,4.0,2.0,44.5,43.5,43.82,-2.88,,80.0,27.0,19408.0,47.095455,-3.2754555,59.0,57.0,54.0,0.0,0.0,0.0,0.0,59.0,57.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,114.0,42.059269,0.0,02/19/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26658736.3973,957243.038356,63211.5068493,3.23,matched (3),44.0200006667
2934,52.0,5.0,2.0,45.5,43.5,45.0,1.18,,41.0,17.0,19409.0,52.776665,-7.7766647,57.0,55.0,52.0,0.0,1.0,0.0,0.0,57.0,55.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,3025.0,110.0,36.529831,2.0,02/20/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26663323.589,957329.753425,63213.0273973,3.3399999,matched (3),44.0200006667
2935,53.0,6.0,2.0,43.5,42.849998,43.240002,-1.76,,50.0,20.0,19410.0,45.894001,-2.6539993,57.0,53.0,49.0,0.0,1.0,0.0,0.0,57.0,53.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,2809.0,106.0,36.990135,2.0,02/21/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26667910.7808,957416.468493,63214.5479452,3.29,matched (3),44.0200006667
2936,,,,,,,,,,,19411.0,,,59.0,54.0,48.0,0.0,1.0,0.0,0.0,59.0,54.0,48.0,0.0,1.0,0.0,0.0,1.0,1.0,2916.0,108.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26672497.9726,957503.183562,63216.0684932,3.27,matched (3),0.0
2937,,,,,,,,,,,19412.0,,,62.0,54.0,45.0,0.0,0.0,0.0,0.0,62.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,108.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26677085.1644,957589.89863,63217.5890411,,master only (1),0.0
2938,,,,,,,,,,,19413.0,,,62.0,54.0,46.0,0.0,0.0,0.0,0.0,62.0,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,108.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26681672.3562,957676.613699,63219.109589,,master only (1),0.0
2939,57.0,3.0,2.0,48.25,46.5,47.93,4.69,,16.0,10.0,19414.0,52.298183,-4.3681831,66.0,58.0,49.0,0.0,0.0,0.0,0.0,66.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.0,116.0,35.932755,0.0,02/25/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26686259.5479,957763.328767,63220.630137,3.4200001,matched (3),49.096667
2940,58.0,4.0,2.0,50.0,48.5,49.290001,1.36,,22.0,14.0,19415.0,49.48111,-0.1911087,69.0,57.0,45.0,0.0,0.0,0.0,0.0,69.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,114.0,36.724304,0.0,02/26/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690846.7397,957850.043836,63222.1506849,3.46,matched (3),49.096667
2941,59.0,5.0,2.0,51.0,49.75,50.07,0.78,,17.0,8.0,19416.0,44.37125,5.6987495,64.0,55.0,45.0,0.0,0.0,0.0,0.0,64.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,110.0,34.12878,0.0,02/27/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26695433.9315,957936.758904,63223.6712329,3.49,matched (3),49.096667
2942,60.0,6.0,3.0,50.5,48.75,49.82,-0.25,,44.0,17.0,19417.0,47.906666,1.9133339,70.0,59.0,48.0,0.0,0.0,0.0,0.0,70.0,59.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,37.979614,0.0,02/28/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26700021.1233,958023.473973,63225.1917808,3.48,matched (3),51.789999
2943,63.0,2.0,3.0,55.0,53.25,53.759998,3.94,,41.0,19.0,19418.0,46.100834,7.6591644,73.0,60.0,47.0,0.0,0.0,0.0,0.0,73.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,120.0,40.380543,0.0,03/01/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26704608.3151,958110.189041,63226.7123288,3.54,matched (3),51.789999
2944,,,,,,,,,,,19419.0,,,80.0,66.0,52.0,0.0,0.0,0.0,0.0,80.0,66.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.0,132.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26709195.5068,958196.90411,63228.2328767,,master only (1),0.0
2945,,,,,,,,,,,19420.0,,,80.0,67.0,54.0,0.0,0.0,0.0,0.0,80.0,67.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,134.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26713782.6986,958283.619178,63229.7534247,,master only (1),0.0
2946,64.0,3.0,3.0,51.5,49.75,50.779999,-2.98,,34.0,14.0,19421.0,48.263638,2.5163612,71.0,63.0,55.0,0.0,0.0,0.0,0.0,71.0,63.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,126.0,38.653152,0.0,03/04/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26718369.8904,958370.334247,63231.2739726,3.53,matched (3),51.9859994
2947,65.0,4.0,3.0,51.25,49.75,50.150002,-0.63,,80.0,21.0,19422.0,48.468182,1.6818199,63.0,60.0,57.0,0.0,0.0,0.0,0.0,63.0,60.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,120.0,41.068756,0.0,03/05/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26722957.0822,958457.049315,63232.7945205,3.6300001,matched (3),51.9859994
2948,66.0,5.0,3.0,54.25,53.75,53.939999,3.79,,13.0,12.0,19423.0,52.142998,1.7970009,60.0,59.0,57.0,0.0,0.0,0.0,0.0,60.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,36.150715,0.0,03/06/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26727544.274,958543.764384,63234.3150685,3.5699999,matched (3),51.9859994
2949,67.0,6.0,3.0,50.75,48.5,49.419998,-4.52,,36.0,16.0,19424.0,44.668999,4.7509995,62.0,59.0,55.0,0.0,0.0,0.0,0.0,62.0,59.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,37.481842,0.0,03/07/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26732131.4658,958630.479452,63235.8356164,3.54,matched (3),51.9859994
2950,70.0,2.0,3.0,56.5,54.75,55.639999,6.22,,31.0,14.0,19425.0,46.925835,8.7141647,62.0,58.0,54.0,0.0,1.0,0.0,0.0,62.0,58.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,3364.0,116.0,37.493492,2.0,03/08/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26736718.6575,958717.194521,63237.3561644,3.5699999,matched (3),51.9859994
2951,,,,,,,,,,,19426.0,,,56.0,53.0,50.0,0.0,1.0,0.0,0.0,56.0,53.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,2809.0,106.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26741305.8493,958803.909589,63238.8767123,,master only (1),0.0
2952,,,,,,,,,,,19427.0,,,59.0,56.0,52.0,0.0,1.0,0.0,0.0,59.0,56.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,3136.0,112.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26745893.0411,958890.624658,63240.3972603,,master only (1),0.0
2953,71.0,3.0,3.0,55.5,54.0,54.529999,-1.11,,30.0,15.0,19428.0,47.234547,7.2954521,66.0,57.0,48.0,0.0,0.0,0.0,0.0,66.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,114.0,38.105007,0.0,03/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26750480.2329,958977.339726,63241.9178082,3.6400001,matched (3),54.744
2954,72.0,4.0,3.0,57.0,56.25,56.810001,2.28,,26.0,17.0,19429.0,48.074547,8.7354546,68.0,60.0,51.0,0.0,0.0,0.0,0.0,68.0,60.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,120.0,38.534321,0.0,03/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26755067.4247,959064.054795,63243.4383562,3.71,matched (3),54.744
2955,73.0,5.0,3.0,58.0,56.75,57.389999,0.58,,31.0,17.0,19430.0,50.013,7.3769989,71.0,61.0,50.0,1.0,0.0,0.0,0.0,71.0,61.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,3721.0,122.0,37.45266,2.0,03/13/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26759654.6164,959150.769863,63244.9589041,3.72,matched (3),54.744
2956,74.0,6.0,3.0,52.75,51.0,51.68,-5.71,,34.0,16.0,19431.0,44.745998,6.9340019,65.0,58.0,50.0,1.0,0.0,0.0,0.0,65.0,58.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,3364.0,116.0,36.417221,2.0,03/14/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26764241.8082,959237.484932,63246.4794521,3.74,matched (3),54.744
2957,77.0,2.0,3.0,54.0,52.0,53.310001,1.63,,8.0,8.0,19432.0,46.41,6.9000015,66.0,58.0,50.0,1.0,0.0,0.0,0.0,66.0,58.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,3364.0,116.0,35.124294,2.0,03/15/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26768829.0,959324.2,63248.0,3.8900001,matched (3),54.744
2958,,,,,,,,,,,19433.0,,,65.0,59.0,53.0,1.0,0.0,0.0,0.0,65.0,59.0,53.0,1.0,0.0,0.0,0.0,1.0,1.0,3481.0,118.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26773416.1918,959410.915068,63249.5205479,,master only (1),0.0
2959,,,,,,,,,,,19434.0,,,61.0,57.0,53.0,0.0,0.0,0.0,0.0,61.0,57.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,114.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26778003.3836,959497.630137,63251.0410959,,master only (1),0.0
2960,78.0,3.0,3.0,52.25,48.0,50.099998,-3.21,,37.0,19.0,19435.0,45.779091,4.3209076,62.0,59.0,55.0,0.0,0.0,0.0,0.0,62.0,59.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,39.720184,0.0,03/18/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26782590.5753,959584.345205,63252.5616438,3.98,matched (3),48.768
2961,79.0,4.0,3.0,46.5,45.0,45.560001,-4.54,,45.0,19.0,19436.0,45.873634,-0.31363297,62.0,59.0,56.0,0.0,0.0,0.0,0.0,62.0,59.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,118.0,39.480076,0.0,03/19/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26787177.7671,959671.060274,63254.0821918,3.96,matched (3),48.768
2962,80.0,5.0,3.0,45.5,44.25,45.029999,-0.53,,15.0,11.0,19437.0,45.057777,-0.027778625,65.0,62.0,58.0,0.0,0.0,0.0,0.0,65.0,62.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,124.0,36.277817,0.0,03/20/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26791764.9589,959757.775342,63255.6027397,3.97,matched (3),48.768
2963,81.0,6.0,3.0,49.0,46.0,47.16,2.13,,39.0,19.0,19438.0,45.041,2.1189995,66.0,62.0,57.0,0.0,0.0,0.0,0.0,66.0,62.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,124.0,38.834412,0.0,03/21/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26796352.1507,959844.490411,63257.1232877,4.0100002,matched (3),48.768
2964,84.0,2.0,3.0,57.0,54.0,55.990002,8.83,,38.0,19.0,19439.0,47.796364,8.1936378,65.0,61.0,57.0,0.0,0.0,0.0,0.0,65.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,40.432415,0.0,03/22/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26800939.3425,959931.205479,63258.6438356,4.0100002,matched (3),48.768
2965,,,,,,,,,,,19440.0,,,65.0,61.0,57.0,0.0,0.0,0.0,0.0,65.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26805526.5342,960017.920548,63260.1643836,,master only (1),0.0
2966,,,,,,,,,,,19441.0,,,64.0,60.0,56.0,0.0,0.0,0.0,0.0,64.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,120.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26810113.726,960104.635616,63261.6849315,,master only (1),0.0
2967,85.0,3.0,3.0,55.5,51.75,53.0,-2.99,,51.0,18.0,19442.0,45.550911,7.4490891,66.0,60.0,53.0,0.0,0.0,0.0,0.0,66.0,60.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,120.0,39.889637,0.0,03/25/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26814700.9178,960191.350685,63263.2054795,4.0799999,matched (3),51.9233336667
2968,86.0,4.0,3.0,53.5,52.25,52.869999,-0.13,,64.0,19.0,19443.0,46.392727,6.477272,67.0,61.0,55.0,0.0,0.0,0.0,0.0,67.0,61.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,40.199177,0.0,03/26/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26819288.1096,960278.065753,63264.7260274,3.99,matched (3),51.9233336667
2969,88.0,6.0,3.0,50.25,48.0,49.900002,-2.97,,19.0,16.0,19444.0,46.947777,2.9522247,65.0,61.0,56.0,0.0,0.0,0.0,0.0,65.0,61.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,37.311832,0.0,03/27/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26823875.3014,960364.780822,63266.2465753,4.0799999,matched (3),51.9233336667
2970,91.0,2.0,4.0,53.0,50.0,50.970001,1.07,,29.0,17.0,19445.0,45.116154,5.8538475,65.0,61.0,57.0,0.0,0.0,0.0,0.0,65.0,61.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,40.054996,0.0,03/28/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26828462.4932,960451.49589,63267.7671233,4.0300002,matched (3),50.970001
